InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
540505,21733,RED HANGING HEART T-LIGHT HOLDER,6,1/9/2011 11:05,2.95,17095,United Kingdom,17.7
562276,22090,PAPER BUNTING RETROSPOT,6,8/4/2011 10:23,2.95,17735,United Kingdom,17.7
568709,23343,JUMBO BAG VINTAGE CHRISTMAS,2,9/28/2011 15:42,2.08,15036,United Kingdom,4.16
539088,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,12/16/2010 9:45,2.55,13093,United Kingdom,81.6
537390,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,12/6/2010 13:47,4.95,16658,United Kingdom,69.3
544672,22386,JUMBO BAG PINK POLKADOT,100,2/22/2011 15:45,1.65,14646,Netherlands,165
567529,23355,HOT WATER BOTTLE KEEP CALM,4,9/21/2011 9:22,4.95,18236,United Kingdom,19.8
548169,22667,RECIPE BOX RETROSPOT,36,3/29/2011 13:48,2.55,14680,United Kingdom,91.8
575875,23536,WALL ART VILLAGE SHOW,1,11/11/2011 13:06,12.46,,United Kingdom,12.46
571239,23254,CHILDRENS CUTLERY DOLLY GIRL,4,10/14/2011 14:54,4.15,12744,Singapore,16.6
571713,22585,PACK OF 6 BIRDY GIFT TAGS,1,10/18/2011 16:58,2.46,,United Kingdom,2.46
557319,22558,CLOTHES PEGS RETROSPOT PACK 24,12,6/20/2011 8:23,1.65,15076,United Kingdom,19.8
568095,23281,FOLDING BUTTERFLY MIRROR RED,12,9/23/2011 14:49,0.83,14911,EIRE,9.96
554158,21498,RED RETROSPOT WRAP,25,5/23/2011 11:44,0.42,15563,United Kingdom,10.5
539324,22074,6 RIBBONS SHIMMERING PINKS,1,12/16/2010 19:51,1.65,14985,United Kingdom,1.65
563440,21208,PASTEL COLOUR HONEYCOMB FAN,12,8/16/2011 13:12,0.39,13189,United Kingdom,4.68
539718,21508,VINTAGE KID DOLLY CARD,1,12/21/2010 13:06,0.85,,United Kingdom,0.85
553235,16156S,WRAP PINK FAIRY CAKES,25,5/16/2011 11:13,0.42,13018,United Kingdom,10.5
541282,21116,OWL DOORSTOP,1,1/17/2011 12:31,4.95,17690,United Kingdom,4.95
581469,22068,BLACK PIRATE TREASURE CHEST,2,12/8/2011 19:28,0.39,14606,United Kingdom,0.78
577746,22340,NOEL GARLAND PAINTED ZINC,24,11/21/2011 14:17,0.39,15274,United Kingdom,9.36
570197,22371,AIRLINE BAG VINTAGE TOKYO 78,1,10/7/2011 15:45,4.25,13755,United Kingdom,4.25
576099,23162,REGENCY TEA STRAINER,8,11/14/2011 10:28,3.75,13021,United Kingdom,30
547670,21668,RED STRIPE CERAMIC DRAWER KNOB,1,3/24/2011 13:41,1.25,16769,United Kingdom,1.25
545162,85014B,RED RETROSPOT UMBRELLA,6,2/28/2011 13:35,5.95,16187,United Kingdom,35.7
537648,20724,RED RETROSPOT CHARLOTTE BAG,10,12/7/2010 15:48,0.85,12839,United Kingdom,8.5
559993,22609,PENS ASSORTED SPACEBALL,36,7/14/2011 12:42,0.19,14716,United Kingdom,6.84
540995,20653,CHERRY BLOSSOM LUGGAGE TAG,1,1/13/2011 9:30,0.83,,United Kingdom,0.83
550158,21155,RED RETROSPOT PEG BAG,6,4/14/2011 15:39,2.55,13989,United Kingdom,15.3
551857,22960,JAM MAKING SET WITH JARS,6,5/4/2011 15:33,4.25,13037,United Kingdom,25.5
554016,22977,DOLLY GIRL CHILDRENS EGG CUP,6,5/20/2011 13:14,1.25,13243,United Kingdom,7.5
544647,22970,LONDON BUS COFFEE MUG,36,2/22/2011 12:13,2.1,14060,United Kingdom,75.6
581219,23307,SET OF 60 PANTRY DESIGN CAKE CASES,7,12/8/2011 9:28,1.25,,United Kingdom,8.75
578147,47471,RAINBOW PEGS PHOTO CLIP STRING,1,11/23/2011 11:09,0.65,12748,United Kingdom,0.65
580695,22971,QUEENS GUARD COFFEE MUG,1,12/5/2011 16:03,2.55,13230,United Kingdom,2.55
539982,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,4,12/23/2010 14:40,3.75,15311,United Kingdom,15
546108,20974,12 PENCILS SMALL TUBE SKULL,2,3/9/2011 12:35,0.65,15529,United Kingdom,1.3
559301,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,12,7/7/2011 12:41,1.65,13842,United Kingdom,19.8
573585,85061W,WHITE JEWELLED HEART DECORATION,1,10/31/2011 14:41,1.63,,United Kingdom,1.63
551817,22082,RIBBON REEL STRIPES DESIGN,10,5/4/2011 11:50,1.65,17974,United Kingdom,16.5
541830,22945,CHRISTMAS METAL TAGS ASSORTED,1,1/21/2011 17:09,10.79,,United Kingdom,10.79
569202,22107,PIZZA PLATE IN BOX,3,9/30/2011 17:22,3.29,,United Kingdom,9.87
545327,21380,WOODEN HAPPY BIRTHDAY GARLAND,6,3/1/2011 15:16,2.95,13166,United Kingdom,17.7
555835,21411,GINGHAM HEART  DOORSTOP RED,1,6/7/2011 12:34,4.25,14525,United Kingdom,4.25
548202,22956,36 FOIL HEART CAKE CASES,6,3/29/2011 16:36,2.1,16980,United Kingdom,12.6
579492,23084,RABBIT NIGHT LIGHT,48,11/29/2011 15:23,1.79,12670,France,85.92
562571,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,6,8/7/2011 12:21,1.65,13782,United Kingdom,9.9
556489,23093,SMALL PARISIENNE HEART PHOTO FRAME,2,6/12/2011 13:59,2.49,14704,United Kingdom,4.98
580405,22902,TOTE BAG I LOVE LONDON,12,12/4/2011 12:02,2.1,14720,United Kingdom,25.2
539452,84050,PINK HEART SHAPE EGG FRYING PAN,72,12/17/2010 17:06,1.25,15856,United Kingdom,90
565396,85204,HANGING WOOD AND FELT FLOWER,3,9/2/2011 16:39,0.42,,United Kingdom,1.26
538370,21259,VICTORIAN SEWING BOX SMALL,2,12/12/2010 11:06,5.95,16923,United Kingdom,11.9
540033,21498,RED RETROSPOT WRAP,25,1/4/2011 14:12,0.42,13680,United Kingdom,10.5
541794,22329,ROUND CONTAINER SET OF 5 RETROSPOT,1,1/21/2011 13:21,1.65,17238,United Kingdom,1.65
572918,22158,3 HEARTS HANGING DECORATION RUSTIC,4,10/26/2011 16:43,2.95,14379,United Kingdom,11.8
576172,23355,HOT WATER BOTTLE KEEP CALM,24,11/14/2011 11:00,4.15,15482,United Kingdom,99.6
537391,22956,36 FOIL HEART CAKE CASES,6,12/6/2010 13:53,2.1,16550,United Kingdom,12.6
546754,84992,72 SWEETHEART FAIRY CAKE CASES,480,3/16/2011 13:13,0.4,13027,United Kingdom,192
543660,22379,RECYCLING BAG RETROSPOT,1,2/11/2011 10:40,4.13,,United Kingdom,4.13
551982,22980,PANTRY SCRUBBING BRUSH,4,5/5/2011 13:56,1.65,15023,United Kingdom,6.6
543802,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2/13/2011 12:03,2.95,13742,United Kingdom,2.95
574915,22333,RETROSPOT PARTY BAG + STICKER SET,8,11/7/2011 16:17,1.65,16779,United Kingdom,13.2
553036,21914,BLUE HARMONICA IN BOX,36,5/13/2011 8:09,1.25,15129,United Kingdom,45
564437,21985,PACK OF 12 HEARTS DESIGN TISSUES,24,8/25/2011 12:10,0.29,13320,United Kingdom,6.96
559465,20728,LUNCH BAG CARS BLUE,50,7/8/2011 13:26,1.65,14680,United Kingdom,82.5
558906,23158,SET OF 5 LUCKY CAT MAGNETS,5,7/4/2011 16:35,2.08,15555,United Kingdom,10.4
538367,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,2,12/12/2010 10:48,2.95,14800,United Kingdom,5.9
539036,21110,LARGE CAKE TOWEL PINK SPOTS,24,12/15/2010 14:35,1.95,14913,United Kingdom,46.8
541784,22970,LONDON BUS COFFEE MUG,6,1/21/2011 12:37,2.55,17277,United Kingdom,15.3
558760,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,3,7/3/2011 12:38,2.08,16918,United Kingdom,6.24
569046,23129,HEART SHAPED HOLLY WREATH,8,9/30/2011 10:48,4.15,14422,United Kingdom,33.2
577077,23583,LUNCH BAG PAISLEY PARK,4,11/17/2011 15:16,1.65,17799,United Kingdom,6.6
570807,22624,IVORY KITCHEN SCALES,2,10/12/2011 12:44,8.5,13704,United Kingdom,17
562273,22485,SET OF 2 WOODEN MARKET CRATES,2,8/4/2011 9:55,12.75,12502,Spain,25.5
553831,22968,ROSE COTTAGE KEEPSAKE BOX,6,5/19/2011 11:36,9.95,14442,Channel Islands,59.7
544044,48188,DOORMAT WELCOME PUPPIES,1,2/15/2011 12:05,7.95,14659,United Kingdom,7.95
537434,21231,SWEETHEART CERAMIC TRINKET BOX,2,12/6/2010 16:57,2.51,,United Kingdom,5.02
540462,22667,RECIPE BOX RETROSPOT,6,1/7/2011 12:45,2.95,16779,United Kingdom,17.7
536409,90199C,5 STRAND GLASS NECKLACE CRYSTAL,3,12/1/2010 11:45,6.35,17908,United Kingdom,19.05
566215,21844,RED RETROSPOT MUG,12,9/9/2011 15:11,2.95,14895,United Kingdom,35.4
574310,20973,12 PENCIL SMALL TUBE WOODLAND,12,11/3/2011 16:56,0.65,13467,United Kingdom,7.8
539744,82600,NO SINGING METAL SIGN,1,12/21/2010 15:21,4.21,,United Kingdom,4.21
567096,35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",35,9/16/2011 13:13,0.38,15099,United Kingdom,13.3
577701,21890,S/6 WOODEN SKITTLES IN COTTON BAG,3,11/21/2011 12:11,3.25,13673,United Kingdom,9.75
570856,79321,CHILLI LIGHTS,4,10/12/2011 15:01,5.75,13464,United Kingdom,23
576914,22961,JAM MAKING SET PRINTED,12,11/17/2011 10:09,1.45,15124,United Kingdom,17.4
576600,85014A,BLACK/BLUE POLKADOT UMBRELLA,2,11/15/2011 15:08,5.95,18181,United Kingdom,11.9
555566,21327,SKULLS WRITING SET,3,6/5/2011 15:19,1.65,14659,United Kingdom,4.95
545014,22197,SMALL POPCORN HOLDER,12,2/25/2011 13:15,0.85,18223,United Kingdom,10.2
572055,22781,GUMBALL MAGAZINE RACK,1,10/20/2011 12:34,7.65,17346,United Kingdom,7.65
571101,23315,IVORY REFECTORY CLOCK,2,10/13/2011 15:49,9.95,16570,United Kingdom,19.9
553343,84795B,SUNSET CHECK HAMMOCK,2,5/16/2011 12:35,7.95,16642,United Kingdom,15.9
561799,23155,KNICKERBOCKERGLORY MAGNET ASSORTED,12,7/29/2011 13:46,0.83,15776,United Kingdom,9.96
554933,22949,36 DOILIES DOLLY GIRL,3,5/27/2011 13:26,1.45,13232,United Kingdom,4.35
541711,22449,SILK PURSE BABUSHKA PINK,12,1/21/2011 11:18,3.35,14646,Netherlands,40.2
570197,20728,LUNCH BAG CARS BLUE,2,10/7/2011 15:45,1.65,13755,United Kingdom,3.3
571676,82580,BATHROOM METAL SIGN,1,10/18/2011 13:29,0.55,16910,United Kingdom,0.55
576618,23012,GLASS APOTHECARY BOTTLE PERFUME,2,11/15/2011 17:00,8.29,,United Kingdom,16.58
553890,23172,REGENCY TEA PLATE PINK,1,5/19/2011 16:32,3.29,,United Kingdom,3.29
574029,23437,50'S CHRISTMAS GIFT BAG LARGE,24,11/2/2011 12:34,1.25,12955,United Kingdom,30
566482,20728,LUNCH BAG CARS BLUE,10,9/13/2011 9:43,1.65,16609,United Kingdom,16.5
557569,22636,CHILDS BREAKFAST SET CIRCUS PARADE,4,6/21/2011 10:46,8.5,12474,Germany,34
563100,35471D,SET OF 3 BIRD LIGHT PINK FEATHER,24,8/12/2011 9:57,0.39,12381,Norway,9.36
540154,22322,BIRD DECORATION GREEN POLKADOT,6,1/5/2011 11:30,0.81,,United Kingdom,4.86
550474,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,2,4/18/2011 13:58,3.29,,United Kingdom,6.58
559693,10133,COLOURING PENCILS BROWN TUBE,1,7/11/2011 16:21,0.83,,United Kingdom,0.83
538566,22477,WATERING CAN GARDEN MARKER,1,12/13/2010 11:21,2.51,,United Kingdom,2.51
568712,22595,GINGHAM HEART DECORATION,1,9/28/2011 15:50,0.85,17841,United Kingdom,0.85
552769,22295,HEART FILIGREE DOVE LARGE,2,5/11/2011 11:47,1.65,16241,United Kingdom,3.3
539320,22897,OVEN MITT APPLES DESIGN,10,12/16/2010 19:16,1.45,14911,EIRE,14.5
567805,22147,FELTCRAFT BUTTERFLY HEARTS,6,9/22/2011 12:15,1.45,12854,United Kingdom,8.7
563942,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,8/22/2011 9:53,1.25,15801,United Kingdom,12.5
568367,22421,LIPSTICK PEN FUSCHIA,12,9/26/2011 15:51,0.42,15755,United Kingdom,5.04
561610,21889,WOODEN BOX OF DOMINOES,12,7/28/2011 12:28,1.25,16076,United Kingdom,15
547058,21415,CLAM SHELL SMALL,6,3/20/2011 12:44,2.1,14232,United Kingdom,12.6
553925,84596G,SMALL CHOCOLATES PINK BOWL,16,5/20/2011 9:38,0.42,15370,United Kingdom,6.72
539468,21181,PLEASE ONE PERSON METAL SIGN,12,12/19/2010 13:31,2.1,15044,United Kingdom,25.2
553356,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,5/16/2011 14:05,2.08,14038,United Kingdom,20.8
574834,22726,ALARM CLOCK BAKELIKE GREEN,4,11/7/2011 11:30,3.75,13139,United Kingdom,15
556929,23084,RABBIT NIGHT LIGHT,24,6/15/2011 15:12,1.79,15611,United Kingdom,42.96
544094,21086,SET/6 RED SPOTTY PAPER CUPS,12,2/16/2011 9:11,0.65,15810,United Kingdom,7.8
541219,22834,HAND WARMER BABUSHKA DESIGN,6,1/14/2011 14:06,1.63,,United Kingdom,9.78
548405,22788,BROCANTE COAT RACK,2,3/31/2011 9:48,9.95,17088,United Kingdom,19.9
548451,21912,VINTAGE SNAKES & LADDERS,3,3/31/2011 11:25,3.75,17365,United Kingdom,11.25
560445,21539,RED RETROSPOT BUTTER DISH,54,7/19/2011 9:08,4.25,14156,EIRE,229.5
579093,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,11/28/2011 10:54,0.85,13081,United Kingdom,10.2
578092,22367,CHILDRENS APRON SPACEBOY DESIGN,8,11/22/2011 17:19,1.95,16811,United Kingdom,15.6
579509,23040,PAPER LANTERN 9 POINT SNOW STAR,3,11/29/2011 16:44,5.75,12963,United Kingdom,17.25
549185,71459,HANGING JAM JAR T-LIGHT HOLDER,12,4/7/2011 9:35,0.85,18272,United Kingdom,10.2
578942,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,11/27/2011 13:29,0.85,17288,United Kingdom,0.85
555406,48173C,DOORMAT BLACK FLOCK,2,6/2/2011 19:50,7.95,17231,United Kingdom,15.9
557496,21948,SET OF 6 CAKE CHOPSTICKS,10,6/20/2011 15:19,2.46,,United Kingdom,24.6
561125,47590B,PINK HAPPY BIRTHDAY BUNTING,3,7/25/2011 12:58,5.45,17364,United Kingdom,16.35
559042,22668,PINK BABY BUNTING,1,7/5/2011 15:34,5.79,,United Kingdom,5.79
559988,22435,SET OF 9 HEART SHAPED BALLOONS,2,7/14/2011 12:17,1.25,15402,United Kingdom,2.5
560534,22991,GIRAFFE WOODEN RULER,12,7/19/2011 12:10,1.95,14911,EIRE,23.4
559032,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,12,7/5/2011 14:53,5.95,17511,United Kingdom,71.4
561873,22149,FELTCRAFT 6 FLOWER FRIENDS,40,7/31/2011 11:48,1.85,13316,United Kingdom,74
542794,21107,CREAM SLICE FLANNEL PINK SPOT,1,2/1/2011 10:56,5.79,,United Kingdom,5.79
538631,22189,CREAM HEART CARD HOLDER,12,12/13/2010 13:27,3.95,13408,United Kingdom,47.4
581166,22744,MAKE YOUR OWN MONSOON CARD KIT,3,12/7/2011 14:43,0.79,15525,United Kingdom,2.37
568901,22429,ENAMEL MEASURING JUG CREAM,6,9/29/2011 13:22,4.25,15050,United Kingdom,25.5
555841,84596F,SMALL MARSHMALLOWS PINK BOWL,2,6/7/2011 12:47,0.42,14583,United Kingdom,0.84
572056,POST,POSTAGE,1,10/20/2011 12:40,35,17402,United Kingdom,35
575846,23245,SET OF 3 REGENCY CAKE TINS,3,11/11/2011 12:07,4.95,17364,United Kingdom,14.85
581538,22899,CHILDREN'S APRON DOLLY GIRL,2,12/9/2011 11:34,2.1,14446,United Kingdom,4.2
541018,21955,DOORMAT UNION JACK GUNS AND ROSES,1,1/13/2011 12:03,7.95,14978,United Kingdom,7.95
555916,22607,WOODEN ROUNDERS GARDEN SET,3,6/7/2011 16:16,9.95,14958,United Kingdom,29.85
561395,22549,PICTURE DOMINOES,12,7/27/2011 10:29,1.45,13999,United Kingdom,17.4
542096,21447,12 IVORY ROSE PEG PLACE SETTINGS,2,1/25/2011 12:52,1.25,17236,United Kingdom,2.5
540848,22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,1,1/12/2011 9:26,1.66,,United Kingdom,1.66
562933,21246,RED RETROSPOT BIG BOWL,1,8/10/2011 16:51,4.13,,United Kingdom,4.13
557146,23306,SET OF 36 DOILIES PANTRY DESIGN,12,6/17/2011 10:44,1.45,17139,United Kingdom,17.4
568235,21703,BAG 125g SWIRLY MARBLES,36,9/26/2011 11:39,0.42,13410,United Kingdom,15.12
572030,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,10/20/2011 11:51,3.75,14923,United Kingdom,15
569741,21577,SAVE THE PLANET COTTON TOTE BAG,6,10/6/2011 10:52,2.25,14626,United Kingdom,13.5
575767,22971,QUEENS GUARD COFFEE MUG,3,11/11/2011 11:11,2.55,17348,United Kingdom,7.65
573397,22161,HEART DECORATION RUSTIC HANGING,6,10/30/2011 15:19,0.19,15547,United Kingdom,1.14
537419,21591,COSY HOUR CIGAR BOX MATCHES,24,12/6/2010 15:14,1.25,13495,United Kingdom,30
569864,21212,PACK OF 72 RETROSPOT CAKE CASES,24,10/6/2011 14:45,0.55,14533,United Kingdom,13.2
570672,23241,TREASURE TIN GYMKHANA DESIGN,6,10/11/2011 14:52,2.08,12536,France,12.48
546913,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,3/17/2011 20:18,2.95,15861,United Kingdom,8.85
569968,23322,LARGE WHITE HEART OF WICKER,2,10/6/2011 18:56,2.95,17921,United Kingdom,5.9
570225,22746,POPPY'S PLAYHOUSE LIVINGROOM,1,10/9/2011 13:15,2.1,16595,United Kingdom,2.1
574046,23321,SMALL WHITE HEART OF WICKER,3,11/2/2011 13:19,1.65,15743,United Kingdom,4.95
574677,22798,ANTIQUE GLASS DRESSING TABLE POT,2,11/6/2011 12:32,2.95,16445,United Kingdom,5.9
538035,22470,HEART OF WICKER LARGE,5,12/9/2010 13:03,2.95,16065,United Kingdom,14.75
563439,20727,LUNCH BAG  BLACK SKULL.,19,8/16/2011 13:05,4.96,,United Kingdom,94.24
552949,21907,I'M ON HOLIDAY METAL SIGN,9,5/12/2011 12:01,2.1,16033,United Kingdom,18.9
575003,21217,RED RETROSPOT ROUND CAKE TINS,3,11/8/2011 11:09,9.95,15950,United Kingdom,29.85
540364,22362,GLASS JAR PEACOCK BATH SALTS,1,1/6/2011 16:03,2.95,14505,United Kingdom,2.95
541421,90186A,AMETHYST HOOP EARRING FLORAL LEAF,1,1/17/2011 17:44,2.9,,United Kingdom,2.9
569202,21744,SNOWFLAKE PORTABLE TABLE LIGHT,1,9/30/2011 17:22,2.46,,United Kingdom,2.46
537865,21670,BLUE SPOT CERAMIC DRAWER KNOB,18,12/8/2010 16:34,1.25,16011,United Kingdom,22.5
564962,22350,ILLUSTRATED CAT BOWL,1,8/31/2011 14:35,2.55,17777,United Kingdom,2.55
567306,22635,CHILDS BREAKFAST SET DOLLY GIRL,24,9/19/2011 13:32,8.5,12752,Norway,204
559881,71459,HANGING JAM JAR T-LIGHT HOLDER,12,7/13/2011 11:33,0.85,16899,United Kingdom,10.2
567671,22457,NATURAL SLATE HEART CHALKBOARD,1,9/21/2011 15:34,5.79,,United Kingdom,5.79
575640,23535,WALL ART BICYCLE SAFETY,1,11/10/2011 14:01,5.95,13148,United Kingdom,5.95
555397,17084N,FAIRY DREAMS INCENSE,1,6/2/2011 17:26,0.42,,United Kingdom,0.42
543120,20685,DOORMAT RED RETROSPOT,1,2/3/2011 13:53,7.95,13668,United Kingdom,7.95
557266,37448,CERAMIC CAKE DESIGN SPOTTED MUG,1,6/19/2011 11:14,1.49,14878,United Kingdom,1.49
551893,85174,S/4 CACTI CANDLES,16,5/5/2011 10:07,4.25,17675,United Kingdom,68
539212,84880,WHITE WIRE EGG HOLDER,3,12/16/2010 12:20,5.95,17146,United Kingdom,17.85
578293,22972,CHILDREN'S SPACEBOY MUG,12,11/23/2011 14:36,1.65,15640,United Kingdom,19.8
562593,85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,2,8/7/2011 15:43,2.95,16549,United Kingdom,5.9
576687,21034,REX CASH+CARRY JUMBO SHOPPER,1,11/16/2011 12:13,0.95,13558,United Kingdom,0.95
577502,23371,SET 36 COLOUR PENCILS SPACEBOY,16,11/20/2011 12:34,1.25,12598,France,20
567478,22960,JAM MAKING SET WITH JARS,6,9/20/2011 13:21,4.25,12584,Italy,25.5
558909,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,7/5/2011 9:10,1.79,13408,United Kingdom,179
541253,22931,BAKING MOULD HEART WHITE CHOCOLATE,1,1/16/2011 13:51,2.55,17841,United Kingdom,2.55
556108,84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,1,6/8/2011 17:59,8.29,,United Kingdom,8.29
578833,23283,DOORMAT VINTAGE LEAF,1,11/25/2011 15:23,15.79,,United Kingdom,15.79
580983,22644,CERAMIC CHERRY CAKE MONEY BANK,1,12/6/2011 16:26,3.29,,United Kingdom,3.29
536570,21781,MA CAMPAGNE CUTLERY BOX,2,12/1/2010 15:35,14.95,14496,United Kingdom,29.9
576176,84879,ASSORTED COLOUR BIRD ORNAMENT,8,11/14/2011 11:04,1.69,16936,United Kingdom,13.52
574170,22947,WOODEN ADVENT CALENDAR RED,2,11/3/2011 11:43,7.95,16221,United Kingdom,15.9
537423,22600,CHRISTMAS RETROSPOT STAR WOOD,24,12/6/2010 15:34,0.85,14215,United Kingdom,20.4
580983,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,1,12/6/2011 16:26,1.63,,United Kingdom,1.63
575919,23182,TOILET SIGN OCCUPIED OR VACANT,48,11/11/2011 17:00,0.83,15311,United Kingdom,39.84
551719,22383,LUNCH BAG SUKI DESIGN,1,5/3/2011 16:09,4.13,,United Kingdom,4.13
573553,21876,POTTERING MUG,3,10/31/2011 13:48,3.29,,United Kingdom,9.87
556636,22037,ROBOT BIRTHDAY CARD,2,6/13/2011 15:30,0.83,,United Kingdom,1.66
558749,85132C,CHARLIE AND LOLA FIGURES TINS,2,7/3/2011 10:28,1.95,16326,United Kingdom,3.9
545078,21232,STRAWBERRY CERAMIC TRINKET BOX,1,2/28/2011 10:15,2.46,,United Kingdom,2.46
557622,23239,SET OF 4 KNICK KNACK TINS POPPIES,1,6/21/2011 14:15,4.15,17960,United Kingdom,4.15
560385,22557,PLASTERS IN TIN VINTAGE PAISLEY,1,7/18/2011 12:53,1.65,14583,United Kingdom,1.65
573291,23032,DRAWER KNOB CRACKLE GLAZE IVORY,12,10/28/2011 14:51,1.65,16554,United Kingdom,19.8
577174,22087,PAPER BUNTING WHITE LACE,6,11/18/2011 10:58,2.95,17841,United Kingdom,17.7
547248,35095B,RED VICTORIAN FABRIC OVAL BOX,1,3/22/2011 9:23,0.83,,United Kingdom,0.83
559510,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,7/8/2011 15:29,1.65,14961,United Kingdom,16.5
537237,22110,BIRD HOUSE HOT WATER BOTTLE,1,12/6/2010 9:58,7.62,,United Kingdom,7.62
555924,21238,RED RETROSPOT CUP,1,6/7/2011 17:12,1.63,,United Kingdom,1.63
541827,21801,CHRISTMAS TREE DECORATION WITH BELL,5,1/21/2011 17:05,0.42,,United Kingdom,2.1
571411,21756,BATH BUILDING BLOCK WORD,1,10/17/2011 12:33,6.25,17858,United Kingdom,6.25
552874,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,5/12/2011 9:40,2.55,12621,Germany,15.3
540954,22381,TOY TIDY PINK POLKADOT,4,1/12/2011 13:19,2.1,14606,United Kingdom,8.4
580730,23521,WALL ART CAT AND BIRD,1,12/5/2011 17:28,5.79,,United Kingdom,5.79
554280,85099F,JUMBO BAG STRAWBERRY,10,5/23/2011 13:35,2.08,14817,United Kingdom,20.8
545683,22189,CREAM HEART CARD HOLDER,2,3/6/2011 11:50,3.95,14903,United Kingdom,7.9
559302,22776,SWEETHEART CAKESTAND 3 TIER,1,7/7/2011 12:47,9.95,14527,United Kingdom,9.95
561466,84508A,CAMOUFLAGE DESIGN TEDDY,1,7/27/2011 12:50,2.55,17243,United Kingdom,2.55
569361,23263,SET OF 3 WOODEN HEART DECORATIONS,12,10/3/2011 14:59,1.25,16183,United Kingdom,15
538508,22531,MAGIC DRAWING SLATE CIRCUS PARADE,4,12/12/2010 13:32,0.42,15998,United Kingdom,1.68
580396,23188,VINTAGE  2 METRE FOLDING RULER,1,12/4/2011 11:00,1.65,13838,United Kingdom,1.65
561617,23035,DRAWER KNOB CERAMIC IVORY,12,7/28/2011 13:05,1.45,18237,United Kingdom,17.4
547786,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,3/25/2011 11:44,2.95,14587,United Kingdom,2.95
567508,23031,DRAWER KNOB CRACKLE GLAZE PINK,12,9/20/2011 14:50,1.65,17724,United Kingdom,19.8
547578,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,3/24/2011 10:38,1.25,13089,United Kingdom,15
575739,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,3,11/11/2011 9:05,3.29,,United Kingdom,9.87
571937,21402,RED  EGG  SPOON,24,10/20/2011 9:28,0.12,14911,EIRE,2.88
556094,84378,SET OF 3 HEART COOKIE CUTTERS,1,6/8/2011 15:26,3.29,,United Kingdom,3.29
545978,21457,2 PICTURE BOOK EGGS EASTER DUCKS,6,3/8/2011 12:19,1.25,13975,United Kingdom,7.5
568901,84879,ASSORTED COLOUR BIRD ORNAMENT,16,9/29/2011 13:22,1.69,15050,United Kingdom,27.04
579445,22699,ROSES REGENCY TEACUP AND SAUCER,24,11/29/2011 13:41,2.55,15206,United Kingdom,61.2
581492,20971,PINK BLUE FELT CRAFT TRINKET BOX,2,12/9/2011 10:03,2.46,,United Kingdom,4.92
539958,70007,HI TEC ALPINE HAND WARMER,3,12/23/2010 13:26,1.66,,United Kingdom,4.98
558731,20725,LUNCH BAG RED RETROSPOT,10,7/1/2011 14:53,1.65,13285,United Kingdom,16.5
548711,84991,60 TEATIME FAIRY CAKE CASES,1,4/3/2011 14:24,0.55,18116,United Kingdom,0.55
536381,22083,PAPER CHAIN KIT RETROSPOT,1,12/1/2010 9:41,2.95,15311,United Kingdom,2.95
546406,85116,BLACK CANDELABRA T-LIGHT HOLDER,1,3/11/2011 16:21,1.63,,United Kingdom,1.63
540821,47593B,SCOTTIE DOGS BABY BIB,1,1/11/2011 13:16,0.85,,United Kingdom,0.85
578949,23000,TRAVEL CARD WALLET TRANSPORT,1,11/27/2011 14:30,0.42,14954,United Kingdom,0.42
570872,23115,RED APPLES CHOPPING BOARD,1,10/12/2011 16:40,10.79,,United Kingdom,10.79
547888,21791,VINTAGE HEADS AND TAILS CARD GAME,12,3/28/2011 9:59,1.25,13368,United Kingdom,15
538529,82482,WOODEN PICTURE FRAME WHITE FINISH,6,12/13/2010 10:24,2.55,14290,United Kingdom,15.3
